date,coin_id,price,volume,market_cap
2022-04-14,ref,2.912309420739866,3966555.4101669495,30703423.336574614
2022-04-15,ref,2.846218757027754,3134832.585945889,30161024.720642053
2022-04-16,ref,2.9242715523093565,1957874.0149622064,31187832.53488112
2022-04-17,ref,2.8057432452738027,1851616.4210257,30498623.094782565
2022-04-18,ref,2.8603729288162216,587441.4275561039,31756318.816117104
2022-04-19,ref,3.3323167031035883,4404767.132420653,36477012.205600455
2022-04-20,ref,3.678555784346282,8818788.823209466,40558706.52322628
2022-04-21,ref,3.6259823446819497,3815690.1576830987,40463864.79930531
2022-04-22,ref,3.497475250663227,6513304.87331615,39248935.729826786
2022-04-23,ref,3.340828193675307,3369194.357851776,37513778.225770205
2022-04-24,ref,3.9294830991872334,4809215.195205821,44351188.910223246
2022-04-25,ref,3.703887853607588,2914622.1082392544,42216687.81165304
2022-04-26,ref,3.823234741583767,9506492.525680533,43465881.56876513
2022-04-27,ref,2.736188062018441,6226702.730666641,31286789.814641755
2022-04-28,ref,2.842756401945631,2912795.2446394037,32718221.743985526
2022-04-29,ref,2.5791303158648913,2422917.873485196,29657954.448009543
2022-04-30,ref,2.0511704284455274,1934340.9613152985,23674642.232451003
2022-05-01,ref,1.7201304870460896,1096815.5057470626,20125784.526965156
2022-05-02,ref,1.9971024455678414,1907375.4892153374,23521989.808528185
2022-05-03,ref,1.8621206117530993,2655105.239643229,21996471.753851064
2022-05-04,ref,1.955352730282222,830946.682599895,23052251.713862896
2022-05-05,ref,2.2603965629567946,1613318.6788093157,26994021.324500404
2022-05-06,ref,1.8124653733904443,1485841.7776570357,21776313.439800836
2022-05-07,ref,1.6769592458972125,988300.3673018339,20184410.162263513
2022-05-08,ref,1.5688106864451827,530812.3060464704,19030027.859332584
2022-05-09,ref,1.6995567392618953,1014037.2433998752,20966344.364248484
2022-05-10,ref,1.3083430894118118,1665069.9705164125,16201898.879716717
2022-05-11,ref,1.2923000471718298,1579364.1260005797,15744447.905440776
2022-05-12,ref,0.7499306629634211,1870554.0521537964,8799166.827556534
2022-05-13,ref,0.7367292014310733,1185525.3487006258,9066423.514464268
2022-05-14,ref,0.7179207203372566,1021806.5706383095,8929895.405845756
2022-05-15,ref,0.7201290344796174,449056.1445554241,8978021.297142025
2022-05-16,ref,0.8242259530348806,442214.0115078141,10248732.884063704
2022-05-17,ref,0.6865104555453058,340763.7077266888,8698274.20877467
2022-05-18,ref,0.6924344009968657,315396.6535804444,8714424.643679291
2022-05-19,ref,0.5782446974027625,351179.71881604736,7398536.135482042
2022-05-20,ref,0.60152868197407,325932.04816775105,7622819.893171245
2022-05-21,ref,0.5718396172994439,216284.1344425752,7316510.888237454
2022-05-22,ref,0.5870558930773345,190165.21557034957,7332516.623691812
2022-05-23,ref,0.6141892678707991,289152.67592075496,7842848.448896361
2022-05-24,ref,0.5750355711856043,221398.51612763124,7397627.259276465
2022-05-25,ref,0.5682615342348832,285757.6006022039,7337243.771304632
2022-05-26,ref,0.5711026940883366,200243.33660062062,7406255.243828312
2022-05-27,ref,0.522484532411959,185507.29119486507,6785049.546624086
2022-05-28,ref,0.45777310041539354,181688.42390703308,5956777.12757008
2022-05-29,ref,0.4759219886508601,97779.37106730143,6220172.805741553
2022-05-30,ref,0.5007445869496988,137123.90766297973,6556181.432689636
2022-05-31,ref,0.5562462513674664,289003.67327470786,7329691.172247494
2022-06-01,ref,0.600172296465653,452088.37089961814,7984031.039579536
2022-06-02,ref,0.5277363027727479,258864.19240431854,7055294.737725003
2022-06-03,ref,0.5582240604706006,171447.81679121748,7507938.331319045
2022-06-04,ref,0.5163950466626981,136450.79567511097,6955214.2987875175
2022-06-05,ref,0.5100575279479613,129304.67873852215,6873913.942496163
2022-06-06,ref,0.511897593482793,133071.2848517936,6929229.737024994
2022-06-07,ref,0.5207941021957295,202601.22157585708,7087049.019572122
2022-06-08,ref,0.48620926586579194,165163.51380094295,6660673.436578091
2022-06-09,ref,0.46486829595043794,196531.57933669176,6382479.892058387
2022-06-10,ref,0.46194411008004604,228857.26530595095,6345562.800109441
2022-06-11,ref,0.40456985350085906,253048.5518635056,5568265.529500721
2022-06-12,ref,0.35525118404770345,294722.63371449575,4905786.960736464
2022-06-13,ref,0.3214879360293636,201764.97737417024,4487930.373986277
2022-06-14,ref,0.28144944700664415,250402.35752233453,3869874.529924058
2022-06-15,ref,0.2740296001812397,205762.0152447312,3811928.4168886137
2022-06-16,ref,0.3109079137347982,240859.6629558433,4256914.636293581
2022-06-17,ref,0.2713463781289769,191919.70280502204,3865509.230940759
2022-06-18,ref,0.2794123888974364,166400.81230168676,3909970.62971211
2022-06-19,ref,0.2514587546031923,191413.103433006,3552194.662623241
