DATE,DEX,AMOUNT,TRADERS,PRICE,VOLUME,MARKET_CAP,NEW_USERS
2022-11-02,ref,446079.18,29,0.26607901159188224,213001.43261591348,5492798.838165966,10
2022-11-03,ref,518208.55,18,0.2486242068701754,275716.579937898,5121826.352267916,3
2022-11-04,jumbo,12.73,1,0.5853278040337717,181722.5125916579,0,NA
2022-11-04,ref,967577.96,12,0.24895299501676815,238722.52860076888,5120308.406147101,NA
2022-11-05,ref,630257.93,18,0.26507350631541526,210414.3839986422,5480280.83862564,2
2022-11-06,ref,270702.21,25,0.2681444746862087,203489.15853738633,5549506.234144917,6
2022-11-07,ref,282751.05,17,0.24698364642635467,218224.0841855117,5117159.830885562,NA
2022-11-08,ref,1799238.32,29,0.2393552198718981,211712.8520699703,4957502.922669994,8
2022-11-09,jumbo,7.54,2,0.5004879208983654,224030.99142612974,0,1
2022-11-09,ref,2002404.32,37,0.20126961477884917,307661.1894912369,4182642.532395628,10
2022-11-10,ref,1879468.25,20,0.14495051519411162,340354.1766012574,3019506.630008329,3
2022-11-10,jumbo,0.81,2,0.3691897457923803,177630.32564109124,0,NA
2022-11-11,jumbo,1.7,2,0.345379567747567,152773.28497146026,0,NA
2022-11-11,ref,847437.25,25,0.18011491383856762,316666.5990411091,3745914.092781423,3
2022-11-12,ref,474192.61,19,0.1580324241316012,216053.10523563318,3293101.5628231107,2
2022-11-12,jumbo,0.37,2,0.3238549527484151,170980.62847197257,0,NA
2022-11-13,ref,617590.56,27,0.1435381429387509,197563.2067695916,2993200.482575645,3
2022-11-13,jumbo,25.65,3,0.3324464444517397,165085.73217634147,0,NA
2022-11-14,ref,1106244.89,28,0.12934712967718262,237671.90438549424,2700294.4663505247,3
2022-11-15,ref,327761.72,17,0.13139868787846948,259610.83360704585,2734063.196654057,2
2022-11-16,ref,234120.51,17,0.1342525749926557,208367.48410510283,2809523.270005116,1
2022-11-16,jumbo,0.19,1,0.3331349929162936,172930.7223515142,0,NA
2022-11-17,ref,126000.29,24,0.1366352001590222,188818.97827117814,2868526.8497550166,7
2022-11-18,ref,85579.26,19,0.13307807995765217,207990.3281475987,2798998.3284586933,3
2022-11-18,jumbo,0.16,1,0.318358705504438,162370.43112460774,0,NA
2022-11-19,jumbo,0.34,1,0.3100261002643298,170272.45348940385,0,NA
2022-11-19,ref,91926.09,17,0.13088279259281485,181122.97588773104,2755410.28661251,3
2022-11-20,ref,156806.69,31,0.12742580626848468,211294.02841053763,2689164.9061861187,4
2022-11-20,jumbo,0.75,2,0.2987753056599546,175099.147496189,0,NA
2022-11-21,jumbo,1.45,2,0.2531173530530152,172059.12551101344,0,NA
2022-11-21,ref,613863.42,34,0.11306302827268026,207241.4731095031,2384807.9885158488,6
2022-11-22,jumbo,15.73,1,0.26264207348237545,171630.4489468731,0,NA
2022-11-22,ref,441375.89,17,0.11301023367149239,208944.54932797555,2393135.8597743358,NA
2022-11-23,ref,290636.94,21,0.11910170887044241,182489.79913626658,2527023.855399869,3
2022-11-23,jumbo,78.32,1,0.2694845722331482,173480.52176619906,0,NA
